hfhudcode,id,cfname,updateddate,addeddate,reportdate,gown,gloves,head_cover,goggles,coverall,shoe_cover,face_shield,surgmask,n95mask
DOH000000000002928,991,DINGRAS DISTRICT HOSPITAL,2020-04-24 9:32:28,2020-04-24 9:32:28,2020-04-24,50,100,300,4,50,300,5,100,0
DOH000000000003441,943,DR. BONIFACIA V. ALBANO MEMORIAL HOSPITAL,2020-04-24 9:11:21,2020-04-24 9:11:21,2020-04-24,4,1509,0,4,0,0,10,0,0
DOH000000000003441,367,DR. BONIFACIA V. ALBANO MEMORIAL HOSPITAL,2020-04-17 15:12:16,2020-04-17 15:12:16,2020-04-17,6,2000,50,4,0,0,10,0,0
DOH000000000003778,159,CAMP EVANGELISTA STATION HOSPITAL,2020-04-17 11:22:31,2020-04-17 11:22:31,2020-04-17,8,2300,0,4,2,0,0,100,182
DOH000000000003778,1028,CAMP EVANGELISTA STATION HOSPITAL,2020-04-24 9:48:56,2020-04-24 9:48:56,2020-04-24,8,1800,0,4,2,0,0,0,100
DOH000000000003808,13,"BRENT HOSPITAL AND COLLEGES, INC.",2020-04-17 7:37:09,2020-04-17 7:37:09,2020-04-17,10,30,50,4,3,0,100,0,0
DOH000000000004291,1399,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-24 13:35:46,2020-04-24 13:35:46,2020-04-24,6,80,4,4,0,0,38,0,0
DOH000000000004295,2022,CAN-AVID MUNICIPAL HOSPITAL,2020-04-26 13:25:48,2020-04-26 13:25:48,2020-04-26,180,1200,30,4,4,0,74,140,60
DOH000000000004395,660,ALABANG MEDICAL CLINIC - LAS PIÑAS BRANCH,2020-04-18 14:44:03,2020-04-18 14:44:03,2020-04-18,10,10,2,4,10,2,15,12,2
DOH000000000004474,777,SANTISSIMA TRINIDAD HOSPITAL OF DAET,2020-04-24 8:05:57,2020-04-24 8:05:57,2020-04-24,10,20,25,4,10,10,10,50,5
DOH000000000004608,1131,BERACHAH MEDICAL CLINIC,2020-04-24 10:40:55,2020-04-24 10:40:55,2020-04-24,10,80,90,4,5,4,10,250,15
DOH000000000004608,365,BERACHAH MEDICAL CLINIC,2020-04-17 15:10:38,2020-04-17 15:10:38,2020-04-17,6,100,100,4,5,4,10,300,20
DOH000000000004935,822,ZMK DOCTORS CLINIC & HOSPITAL,2020-04-24 8:24:19,2020-04-24 8:24:19,2020-04-24,4,100,4,4,1,2,4,4,3
DOH000000000005079,149,HINATUAN DISTRICT HOSPITAL,2020-04-17 11:15:55,2020-04-17 11:15:55,2020-04-17,8,300,0,4,10,25,25,1700,44
DOH000000000005169,1299,SOGOD DISTRICT HOSPITAL,2020-04-24 12:31:17,2020-04-24 12:31:17,2020-04-24,0,100,0,4,35,2,50,100,133
DOH000000000005169,217,SOGOD DISTRICT HOSPITAL,2020-04-17 12:32:12,2020-04-17 12:32:12,2020-04-17,4,0,0,4,17,10,30,200,0
DOH000000000005379,728,PIEDAD MEDICAL CLINIC,2020-04-24 7:02:57,2020-04-24 7:02:57,2020-04-24,2,100,10,4,2,5,10,100,10
DOH000000000005437,130,DANAO MOTHER AND CHILD HOSPITAL,2020-04-17 10:55:34,2020-04-17 10:55:34,2020-04-17,4,100,15,4,3,0,18,50,5
DOH000000000005695,646,SOUTHWESTERN UNIVERSITY MEDICAL CENTER,2020-04-18 12:50:53,2020-04-18 12:50:53,2020-04-18,0,40588,20027,4,0,146,0,192,322
DOH000000000005789,998,THE MEDICAL CITY PANGASINAN,2020-04-24 9:33:44,2020-04-24 9:33:44,2020-04-24,148,654,38,4,42,116,108,233,111
DOH000000000005962,825,RETUERMA GENERAL HOSPITAL,2020-04-24 8:25:36,2020-04-24 8:25:36,2020-04-24,0,170,64,4,0,2,8,30,9
DOH000000000005975,229,MARY IMMACULATE MATERNITY AND GENERAL HOSPITAL,2020-04-17 12:48:47,2020-04-17 12:48:47,2020-04-17,0,200,50,4,10,50,75,0,0
DOH000000000006004,227,CATARMAN DISTRICT HOSPITAL,2020-04-17 12:47:05,2020-04-17 12:47:05,2020-04-17,5,100,3,4,2,0,10,100,2
DOH000000000006004,1087,CATARMAN DISTRICT HOSPITAL,2020-04-24 10:17:25,2020-04-24 10:17:25,2020-04-24,5,60,3,4,2,0,10,40,2
DOH000000000006022,1450,LAGUNA HOLY FAMILY HOSPITAL,2020-04-24 14:15:13,2020-04-24 14:13:18,2020-04-24,240,1000,150,4,60,300,300,3000,100
DOH000000000006026,866,OLEGARIO GENERAL HOSPITAL,2020-04-24 8:44:30,2020-04-24 8:44:30,2020-04-24,74,462,154,4,2,2,11,318,8
DOH000000000007019,154,SIOCON DISTRICT HOSPITAL,2020-04-17 11:19:44,2020-04-17 11:19:44,2020-04-17,25,100,4,4,25,4,25,100,18
DOH000000000007650,1942,OFELIA L. MENDOZA MATERNITY AND GENERAL HOSPITAL,2020-04-25 12:19:51,2020-04-25 12:19:51,2020-04-25,4,100,80,4,15,4,35,100,0
DOH000000000023817,103,CARAMORAN MUNICIPAL HOSPITAL,2020-04-17 10:15:23,2020-04-17 10:15:23,2020-04-17,30,649,17,4,7,0,30,156,53
DOH000000000023817,730,CARAMORAN MUNICIPAL HOSPITAL,2020-04-24 7:03:15,2020-04-24 7:03:15,2020-04-24,20,571,0,4,7,20,30,24,12
DOH000000000032086,904,SKYLINE HOSPITAL AND MEDICAL CENTER,2020-04-24 8:57:53,2020-04-24 8:57:53,2020-04-24,50,1900,350,4,34,0,0,2600,6
DOH000000000032773,1378,MEDINA HOSPITAL,2020-04-24 13:27:01,2020-04-24 13:27:01,2020-04-24,10,200,100,4,5,100,20,200,40
DOH000000000032773,650,MEDINA HOSPITAL,2020-04-18 13:27:27,2020-04-18 13:27:27,2020-04-18,10,200,100,4,5,100,15,200,40
DOH000000000032884,1770,KAPATAGAN MEDICAL CLINIC,2020-04-24 16:48:58,2020-04-24 16:48:58,2020-04-24,7,4,4,4,4,0,10,20,3
DOH000000000000001,256,PIDDIG DISTRICT HOSPITAL,2020-04-17 13:25:57,2020-04-17 13:25:57,2020-04-17,30,500,30,5,30,30,1,0,3
DOH000000000000001,783,PIDDIG DISTRICT HOSPITAL,2020-04-24 8:11:36,2020-04-24 8:11:36,2020-04-24,35,600,30,5,35,30,50,700,3
DOH000000000000239,119,CAWAYAN MUNICIPAL HOSPITAL,2020-04-17 10:37:11,2020-04-17 10:37:11,2020-04-17,37,300,60,5,5,5,32,80,6
DOH000000000000239,892,CAWAYAN MUNICIPAL HOSPITAL,2020-04-24 8:54:06,2020-04-24 8:54:06,2020-04-24,37,250,80,5,5,5,37,60,5
DOH000000000000313,1187,DUMLAO HOSPITAL,2020-04-24 11:13:48,2020-04-24 11:13:48,2020-04-24,10,30,4,5,5,0,30,5,10
DOH000000000000317,1718,SANTISSIMA TRINIDAD HOSPITAL,2020-04-24 16:21:24,2020-04-24 16:21:24,2020-04-24,9,720,60,5,15,50,25,130,0
DOH000000000000326,1064,CEREVILLE MEDICAL CLINIC AND HOSPITAL,2020-04-24 10:09:10,2020-04-24 10:09:10,2020-04-24,5,50,25,5,2,0,5,50,2
DOH000000000000333,618,"NABUNTURAN DOCTORS HOSP., INC.",2020-04-18 8:42:29,2020-04-18 8:42:29,2020-04-18,3,400,25,5,10,0,15,0,20
DOH000000000000333,1944,"NABUNTURAN DOCTORS HOSP., INC.",2020-04-25 12:33:48,2020-04-25 12:33:48,2020-04-25,3,232,10,5,8,0,15,0,13
DOH000000000000338,19,VIACRUCIS MEDICAL HOSPITAL,2020-04-17 8:00:39,2020-04-17 8:00:39,2020-04-17,10,500,3,5,20,1,50,0,5
DOH000000000000338,736,VIACRUCIS MEDICAL HOSPITAL,2020-04-24 7:21:19,2020-04-24 7:21:19,2020-04-24,10,500,15,5,20,1,50,500,50
DOH000000000000346,109,LUMBIS RANCES GENERAL HOSPITAL,2020-04-17 10:21:18,2020-04-17 10:21:18,2020-04-17,0,100,20,5,16,0,10,0,0
DOH000000000000346,829,LUMBIS RANCES GENERAL HOSPITAL,2020-04-24 8:27:40,2020-04-24 8:27:40,2020-04-24,0,100,20,5,16,0,10,0,0
DOH000000000000358,88,LUDOVICE GENERAL HOSPITAL,2020-04-17 9:47:09,2020-04-17 9:47:09,2020-04-17,5,200,100,5,5,100,20,0,60
DOH000000000000372,729,"RUGAY GENERAL HOSPITAL, INC.",2020-04-24 7:03:12,2020-04-24 7:03:12,2020-04-24,10,200,20,5,5,10,5,0,0
DOH000000000000404,397,"ANTIPAS MEDICAL SPECIALIST HOSPITAL, INC.",2020-04-17 15:33:32,2020-04-17 15:33:32,2020-04-17,26,130,400,5,0,0,8,22000,20
DOH000000000000404,969,"ANTIPAS MEDICAL SPECIALIST HOSPITAL, INC.",2020-04-24 9:22:10,2020-04-24 9:22:10,2020-04-24,26,2200,400,5,0,0,6,700,17
DOH000000000000430,1633,Bernardino General Hospital II,2020-04-24 15:40:19,2020-04-24 15:40:19,2020-04-24,45,1228,150,5,99,150,50,200,37
DOH000000000000450,975,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - CLAVERIA,2020-04-24 9:26:01,2020-04-24 9:26:01,2020-04-24,2,1800,600,5,3,2,26,38,19
DOH000000000000450,167,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - CLAVERIA,2020-04-17 11:28:56,2020-04-17 11:28:56,2020-04-17,2,2400,700,5,3,2,26,50,40
DOH000000000000494,1673,DR. GUMERSINDO GARCIA SR MEMORIAL HOSPITAL,2020-04-24 15:56:41,2020-04-24 15:56:41,2020-04-24,60,500,60,5,5,5,100,100,20
DOH000000000000519,1203,DR. SABILI HEALTH SERVICES CORPORATION,2020-04-24 11:25:22,2020-04-24 11:25:22,2020-04-24,10,100,30,5,5,50,30,10,0
DOH000000000000561,1881,DR. CATALINO GALLEGO NAVA PROVINCIAL HOSPITAL,2020-04-24 21:57:35,2020-04-24 21:57:35,2020-04-24,5,50,5,5,5,5,20,0,0
DOH000000000000589,595,"KABACAN MEDICAL SPECIALIST, INC.",2020-04-17 22:07:51,2020-04-17 22:07:51,2020-04-17,20,200,50,5,0,10,15,500,20
DOH000000000000589,966,"KABACAN MEDICAL SPECIALIST, INC.",2020-04-24 9:21:29,2020-04-24 9:21:29,2020-04-24,20,150,40,5,0,10,15,300,15
DOH000000000000652,66,MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE,2020-04-17 9:17:39,2020-04-17 9:17:39,2020-04-17,55,4400,2200,5,15,75,44,500,40
DOH000000000000652,1183,MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE,2020-04-24 11:09:43,2020-04-24 11:09:43,2020-04-24,98,4000,300,5,0,300,65,400,40
DOH000000000000657,815,JIMENEZ MEDICARE COMMUNITY HOSPITAL,2020-04-24 8:22:15,2020-04-24 8:22:15,2020-04-24,16,300,40,5,5,40,50,50,10
DOH000000000002129,53,CLAVERIA DISTRICT HOSPITAL,2020-04-17 8:45:32,2020-04-17 8:45:32,2020-04-17,5,5,5,5,5,5,5,5,5
DOH000000000002142,2004,M. NAPE?AS MULTISPECIALTY HOSPITAL,2020-04-26 9:20:25,2020-04-26 9:20:25,2020-04-26,5,50,10,5,5,10,5,25,10
DOH000000000002159,222,MANITO MUNICIPAL HOSPITAL,2020-04-17 12:41:32,2020-04-17 12:41:32,2020-04-17,15,250,50,5,6,50,30,0,0
DOH000000000002159,1277,MANITO MUNICIPAL HOSPITAL,2020-04-24 12:06:28,2020-04-24 12:06:28,2020-04-24,15,250,50,5,6,50,50,70,0
DOH000000000002191,1908,DIVINE MERCY FOUNDATION OF URDANETA HOSPITAL,2020-04-25 8:26:07,2020-04-25 8:26:07,2020-04-25,12,1000,800,5,0,0,26,100,10
DOH000000000002191,196,DIVINE MERCY FOUNDATION OF URDANETA HOSPITAL,2020-04-17 11:56:34,2020-04-17 11:56:34,2020-04-17,12,1000,800,5,0,0,26,100,10
DOH000000000002452,794,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-24 8:15:07,2020-04-24 8:15:07,2020-04-24,20,50,50,5,5,0,20,100,5
DOH000000000002452,664,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-18 16:19:45,2020-04-18 16:19:45,2020-04-18,20,50,50,5,5,0,20,100,5
DOH000000000002549,412,QUEZON COMMUNITY INFIRMARY,2020-04-17 15:41:30,2020-04-17 15:41:30,2020-04-17,10,15,30,5,25,15,50,100,30
DOH000000000002819,617,POZORRUBIO COMMUNITY HOSPITAL,2020-04-18 8:37:51,2020-04-18 8:37:51,2020-04-18,40,500,0,5,10,0,113,1456,0
DOH000000000002819,1410,POZORRUBIO COMMUNITY HOSPITAL,2020-04-24 13:41:06,2020-04-24 13:41:06,2020-04-24,5,700,70,5,7,70,88,1100,10
DOH000000000002825,833,TARANGNAN COMMUNITY HOSPITAL,2020-04-24 8:29:42,2020-04-24 8:29:42,2020-04-24,20,50,20,5,20,10,30,50,50
DOH000000000002851,270,SOCORRO DISTRICT HOSPITAL,2020-04-17 13:40:27,2020-04-17 13:40:27,2020-04-17,0,260,20,5,0,0,10,100,0
DOH000000000002852,1611,TRINITY WOMAN AND CHILD CENTER (THE BIRTHPLACE),2020-04-24 15:33:21,2020-04-24 15:33:21,2020-04-24,8,100,0,5,0,0,50,10,5
DOH000000000002881,762,CABREDO GENERAL HOSPITAL,2020-04-24 7:54:09,2020-04-24 7:54:09,2020-04-24,5,100,100,5,5,10,20,100,20
DOH000000000002910,865,ZAMBOANGA SIBUGAY PROVINCIAL HOSPITAL,2020-04-24 8:44:11,2020-04-24 8:44:11,2020-04-24,22,400,0,5,0,1,0,400,27
DOH000000000002928,413,DINGRAS DISTRICT HOSPITAL,2020-04-17 15:41:52,2020-04-17 15:41:52,2020-04-17,50,400,400,5,50,400,5,80,15
DOH000000000003026,1651,BALUD MUNICIPAL HOSPITAL,2020-04-24 15:46:34,2020-04-24 15:46:34,2020-04-24,10,10,10,5,2,10,9,200,0
DOH000000000003026,342,BALUD MUNICIPAL HOSPITAL,2020-04-17 14:57:11,2020-04-17 14:57:11,2020-04-17,10,10,10,5,0,10,9,200,0
DOH000000000003098,1782,"TIBURCIO B. AQUINO MEMORIAL HOSPITAL, INC.",2020-04-24 16:59:22,2020-04-24 16:59:22,2020-04-24,10,50,10,5,10,5,15,10,5
DOH000000000003192,1932,BUNAWAN DISTRICT HOSPITAL,2020-04-25 11:07:49,2020-04-25 11:07:49,2020-04-25,50,200,200,5,20,200,30,100,50
DOH000000000003400,648,ALFONSO PONCE ENRILE MEMORIAL DISTRICT HOSPITAL,2020-04-18 13:01:40,2020-04-18 13:01:40,2020-04-18,2,300,300,5,0,85,50,200,0
DOH000000000003400,1496,ALFONSO PONCE ENRILE MEMORIAL DISTRICT HOSPITAL,2020-04-24 14:34:56,2020-04-24 14:34:56,2020-04-24,10,100,200,5,30,40,50,1150,350
DOH000000000003408,718,MOISES R. ESPINOSA SR. MEMORIAL MUNICIPAL HOSPITAL,2020-04-24 6:35:15,2020-04-24 6:35:15,2020-04-24,9,30,9,5,9,9,23,100,5
DOH000000000003408,22,MOISES R. ESPINOSA SR. MEMORIAL MUNICIPAL HOSPITAL,2020-04-17 8:04:14,2020-04-17 8:04:14,2020-04-17,5,50,5,5,5,5,5,50,5
DOH000000000003432,282,BALAOAN DISTRICT HOSPITAL,2020-04-17 13:49:52,2020-04-17 13:49:52,2020-04-17,50,300,1020,5,15,370,447,3600,0
DOH000000000003554,67,PUYAOAN GENERAL HOSPITAL,2020-04-17 9:22:22,2020-04-17 9:22:22,2020-04-17,3,30,30,5,1,0,5,10,2
DOH000000000003554,797,PUYAOAN GENERAL HOSPITAL,2020-04-24 8:15:37,2020-04-24 8:15:37,2020-04-24,2,30,30,5,0,0,4,10,0
DOH000000000003673,816,MARAMAG MEDICLINIC HOSPITAL AND LABORATORY,2020-04-24 8:22:23,2020-04-24 8:22:23,2020-04-24,5,30,2,5,0,5,2,15,0
DOH000000000003717,931,SURALLAH COMMUNITY HOSPITAL,2020-04-24 9:07:50,2020-04-24 9:07:50,2020-04-24,30,110,100,5,3,30,90,50,5
DOH000000000003717,327,SURALLAH COMMUNITY HOSPITAL,2020-04-17 14:50:34,2020-04-17 14:50:34,2020-04-17,30,100,100,5,3,30,70,50,5
DOH000000000003777,1727,CAVITE NAVAL HOSPITAL,2020-04-24 16:27:35,2020-04-24 16:27:35,2020-04-24,20,66252,198,5,9,457,8,14267,41
DOH000000000003929,1874,LIBACAO MUNICIPAL INFIRMARY,2020-04-24 21:36:52,2020-04-24 21:36:52,2020-04-24,5,0,6,5,5,4,12,120,5
DOH000000000004052,230,ITBAYAT DISTRICT HOSPITAL,2020-04-17 12:49:29,2020-04-17 12:49:29,2020-04-17,5,1300,389,5,10,7,44,900,240
DOH000000000004052,997,ITBAYAT DISTRICT HOSPITAL,2020-04-24 9:33:40,2020-04-24 9:33:40,2020-04-24,5,1300,389,5,10,7,44,1100,240
DOH000000000004078,1898,SAN FERNANDINO HOSPITAL,2020-04-25 3:59:29,2020-04-25 3:59:29,2020-04-25,300,200,50,5,10,50,50,50,20
DOH000000000004078,3,SAN FERNANDINO HOSPITAL,2020-04-17 5:52:13,2020-04-17 5:52:13,2020-04-17,500,300,20,5,10,20,50,100,50
DOH000000000004122,5,TICAO DISTRICT HOSPITAL,2020-04-17 6:29:30,2020-04-17 6:29:30,2020-04-17,10,300,200,5,5,200,30,200,10
DOH000000000004340,939,DON CARLOS DOCTORS HOSPITAL,2020-04-24 9:10:20,2020-04-24 9:10:20,2020-04-24,10,250,300,5,5,5,20,100,6
DOH000000000004340,57,DON CARLOS DOCTORS HOSPITAL,2020-04-17 8:53:41,2020-04-17 8:53:41,2020-04-17,20,200,400,5,5,0,15,100,10
DOH000000000004403,274,DR. DOMINGO S. DE LEON GENERAL HOSPITAL,2020-04-17 13:42:28,2020-04-17 13:42:28,2020-04-17,10,1,20,5,0,20,15,1,0
DOH000000000004517,494,"DR. MARCELO M. CHAN MEMORIAL HOSPITAL, INC.",2020-04-17 16:35:06,2020-04-17 16:35:06,2020-04-17,120,12000,80,5,5,130,20,1500,80
DOH000000000004517,1615,"DR. MARCELO M. CHAN MEMORIAL HOSPITAL, INC.",2020-04-24 15:33:58,2020-04-24 15:33:58,2020-04-24,80,11000,60,5,15,80,70,1100,60
DOH000000000004575,406,GIGMOTO DISTRICT HOSPITAL,2020-04-17 15:38:43,2020-04-17 15:38:43,2020-04-17,5,100,5,5,5,5,30,200,15
DOH000000000004581,657,IMMACULATE CONCEPTION HEALTH CENTER,2020-04-18 14:07:51,2020-04-18 14:07:51,2020-04-18,77,5200,250,5,12,0,89,950,0
DOH000000000004581,1890,IMMACULATE CONCEPTION HEALTH CENTER,2020-04-24 22:37:40,2020-04-24 22:37:40,2020-04-24,70,4900,200,5,9,0,267,1010,0
DOH000000000004592,922,ZAMBOANGA PUERICULTURE CENTER MATERNITY LYING-IN HOSPITAL,2020-04-24 9:05:04,2020-04-24 9:05:04,2020-04-24,12,100,100,5,10,5,30,100,10
DOH000000000004638,942,TAGUM DOCTORS? HOSPITAL,2020-04-24 9:11:04,2020-04-24 9:11:04,2020-04-24,5,200,200,5,3,10,50,50,1
DOH000000000004667,1950,DR. LIM'S CLINIC AND HOSPITAL,2020-04-25 13:15:39,2020-04-25 13:15:39,2020-04-25,20,100,50,5,10,50,20,0,5
DOH000000000004667,924,DR. LIM'S CLINIC AND HOSPITAL,2020-04-24 9:05:10,2020-04-24 9:05:10,2020-04-24,20,100,50,5,10,50,20,0,5
DOH000000000004697,1009,HOLY INFANT HOSPITAL OF TUGUEGARAO INC.,2020-04-24 9:39:14,2020-04-24 9:39:14,2020-04-24,30,450,15,5,15,15,50,150,15
DOH000000000004924,723,ST. MAGDALENE HOSPITAL,2020-04-24 6:53:35,2020-04-24 6:53:35,2020-04-24,16,500,50,5,5,5,20,50,15
DOH000000000004926,1763,GIG OCA ROBLES SEAMEN?S HOSPITAL DAVAO,2020-04-24 16:45:43,2020-04-24 16:45:43,2020-04-24,30,1000,1000,5,78,35,100,500,50
DOH000000000005018,419,R.O. DIAGAN COOPERATIVE HOSPITAL,2020-04-17 15:43:51,2020-04-17 15:43:51,2020-04-17,10,100,1000,5,5,0,20,400,50
DOH000000000005078,1972,EMMANUEL HOSPITAL,2020-04-25 15:53:27,2020-04-25 15:53:27,2020-04-25,10,500,50,5,10,50,100,500,10
DOH000000000005147,1297,SEN. NINOY AQUINO MUN. HOSPITAL,2020-04-24 12:29:43,2020-04-24 12:29:43,2020-04-24,5,148,20,5,5,0,6,0,30
DOH000000000005147,62,SEN. NINOY AQUINO MUN. HOSPITAL,2020-04-17 9:05:56,2020-04-17 9:05:56,2020-04-17,5,200,30,5,5,0,6,0,40
DOH000000000005162,1152,AROROY MUNICIPAL HOSPITAL,2020-04-24 10:49:33,2020-04-24 10:49:33,2020-04-24,5,60,5,5,5,5,6,100,5
DOH000000000005162,110,AROROY MUNICIPAL HOSPITAL,2020-04-17 10:25:02,2020-04-17 10:25:02,2020-04-17,5,100,5,5,5,5,6,150,5
DOH000000000005179,500,TUAO DISTRICT HOSPITAL,2020-04-17 16:35:39,2020-04-17 16:35:39,2020-04-17,20,300,30,5,10,0,50,50,40
DOH000000000005265,206,"QUIJANO CLINIC AND HOSPITAL, INC.",2020-04-17 12:06:43,2020-04-17 12:06:43,2020-04-17,5,100,100,5,3,5,50,20,10
DOH000000000005437,881,DANAO MOTHER AND CHILD HOSPITAL,2020-04-24 8:51:02,2020-04-24 8:51:02,2020-04-24,20,150,20,5,3,20,15,1000,10
DOH000000000005454,737,KABASALAN GENRAL HOSPITAL,2020-04-24 7:24:38,2020-04-24 7:24:38,2020-04-24,5,20,20,5,0,10,10,20,3
DOH000000000005454,372,KABASALAN GENRAL HOSPITAL,2020-04-17 15:13:57,2020-04-17 15:13:57,2020-04-17,5,20,20,5,0,10,10,20,3
DOH000000000005525,1334,THE ROSS MAURICIO MEMORIAL HOSPITAL,2020-04-24 12:55:13,2020-04-24 12:55:13,2020-04-24,5,350,150,5,5,5,18,122,4
DOH000000000005763,1158,TUAN LIGADDUNG LIPAE MEMORIAL HOSPITAL,2020-04-24 10:53:51,2020-04-24 10:53:51,2020-04-24,0,200,30,5,40,0,30,1000,35
DOH000000000005789,184,THE MEDICAL CITY PANGASINAN,2020-04-17 11:40:51,2020-04-17 11:40:51,2020-04-17,0,1000,126,5,159,470,120,262,202
DOH000000000005812,1461,TAFT DISTRICT HOSPITAL,2020-04-24 14:19:48,2020-04-24 14:19:48,2020-04-24,5,100,50,5,5,5,100,50,10
DOH000000000005964,369,DIVINE WORD HOSPITAL,2020-04-17 15:12:35,2020-04-17 15:12:35,2020-04-17,27,330,56,5,0,0,15,30,0
DOH000000000005964,862,DIVINE WORD HOSPITAL,2020-04-24 8:43:04,2020-04-24 8:43:04,2020-04-24,13,300,300,5,0,0,40,60,0
DOH000000000005988,791,ALBOR DISTRICT HOSPITAL,2020-04-24 8:14:43,2020-04-24 8:14:43,2020-04-24,15,100,2,5,0,2,30,100,30
DOH000000000006031,411,MALUNGON MUNICIPAL HOSPITAL,2020-04-17 15:41:04,2020-04-17 15:41:04,2020-04-17,5,100,30,5,0,50,30,800,0
DOH000000000006591,2009,SORILLA MEDICAL AND MATERNITY CLINIC AND HOSPITAL,2020-04-26 10:54:47,2020-04-26 10:54:47,2020-04-26,19,500,500,5,0,0,30,50,0
DOH000000000006707,1975,DONA JOSEFA E. MARCOS DISTRICT HOSPITAL,2020-04-25 16:12:45,2020-04-25 16:12:45,2020-04-25,25,50,100,5,10,150,20,20,24
DOH000000000006812,2003,ORION SAINT MICHAEL HOSPITAL,2020-04-26 9:03:04,2020-04-26 9:03:04,2020-04-26,15,3700,300,5,15,100,20,400,37
DOH000000000006812,1931,ORION SAINT MICHAEL HOSPITAL,2020-04-25 11:05:18,2020-04-25 11:05:18,2020-04-25,15,3700,300,5,15,100,20,400,37
DOH000000000006812,916,ORION SAINT MICHAEL HOSPITAL,2020-04-24 9:03:23,2020-04-24 9:03:23,2020-04-24,15,3700,300,5,15,100,20,400,37
DOH000000000007016,1531,"MARIA REYNA-XAVIER UNIVERSITY HOSPITAL, INC.",2020-04-24 14:51:13,2020-04-24 14:51:13,2020-04-24,20,200,50,5,20,20,40,50,20
DOH000000000007019,907,SIOCON DISTRICT HOSPITAL,2020-04-24 8:58:57,2020-04-24 8:58:57,2020-04-24,25,60,5,5,5,2,15,50,6
DOH000000000007028,846,JESUS THE GOOD SHEPHERD HOSPITAL,2020-04-24 8:36:10,2020-04-24 8:36:10,2020-04-24,10,50,10,5,15,0,5,0,0
DOH000000000007507,1962,GARCIA GENERAL HOSPITAL,2020-04-25 15:06:38,2020-04-25 15:06:38,2020-04-25,21,786,1021,5,21,21,89,718,83
DOH000000000007972,677,AISAH MEDICAL HOSPITAL,2020-04-18 19:40:38,2020-04-18 19:40:38,2020-04-18,10,50,5,5,5,5,5,0,5
DOH000000000009771,1275,RENMAR SPECIALISTS' HOSPITAL,2020-04-24 12:05:35,2020-04-24 12:05:35,2020-04-24,3,30,0,5,2,0,0,0,0
DOH000000000023754,2036,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC.",2020-04-26 14:34:26,2020-04-26 14:34:26,2020-04-26,53,6398,200,5,0,11,0,3050,215
DOH000000000023754,691,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC.",2020-04-19 12:17:03,2020-04-19 12:17:03,2020-04-19,11,3598,99,5,0,11,0,3250,209
DOH000000000023764,1190,"C.D.O. POLYMEDIC MEDICAL PLAZA, INC.",2020-04-24 11:15:56,2020-04-24 11:15:56,2020-04-24,0,4000,2000,5,5,0,50,25,10
DOH000000000024133,710,SANTA ROMANA YSON MEMORIAL HOSPITAL,2020-04-24 0:45:51,2020-04-24 0:45:51,2020-04-24,20,500,50,5,0,10,25,230,0
DOH000000000024449,772,ISIAH MEDICAL CENTER,2020-04-24 8:00:59,2020-04-24 8:00:59,2020-04-24,20,500,20,5,20,20,50,200,50
DOH000000000024449,662,ISIAH MEDICAL CENTER,2020-04-18 15:51:39,2020-04-18 15:51:39,2020-04-18,20,500,20,5,20,20,50,200,50
DOH000000000030121,1117,QUIRINO PRIMARY HEALTH CARE FACILITY,2020-04-24 10:33:47,2020-04-24 10:33:47,2020-04-24,0,300,0,5,325,0,20,0,0
DOH000000000030838,1065,"SAINT JOSEPH HOSPITAL OF REMEDIOS,  INC.",2020-04-24 10:09:44,2020-04-24 10:09:44,2020-04-24,20,300,50,5,45,30,50,0,5
DOH000000000031552,1978,ZAMBALES MEDICAL MISSION GROUP COOP HOSPITAL,2020-04-25 17:36:12,2020-04-25 17:36:12,2020-04-25,10,50,10,5,10,10,10,20,5
DOH000000000032009,1137,ST. AUGUSTINE HOSPITAL,2020-04-24 10:43:14,2020-04-24 10:43:14,2020-04-24,6,30,22,5,5,10,20,50,6
DOH000000000032076,1647,"METROPOLITAN POLYMEDIC COMMUNITY HOSPITAL, INC.",2020-04-24 15:45:35,2020-04-24 15:45:35,2020-04-24,90,500,100,5,0,30,15,0,0
DOH000000000032077,1663,RMCI SATELLITE PRIMARY CLINIC,2020-04-24 15:51:18,2020-04-24 15:51:18,2020-04-24,2,300,200,5,0,0,30,200,30
DOH000000000032095,482,CORAZON C. AQUINO MEMORIAL HOSPITAL,2020-04-17 16:23:02,2020-04-17 16:23:02,2020-04-17,5,100,0,5,0,50,25,150,50
DOH000000000032432,65,"BRIGINO GENERAL HOSPITAL, INC. (New)",2020-04-17 9:13:27,2020-04-17 9:13:27,2020-04-17,10,100,50,5,5,50,10,50,0
