hfhudcode,id,cfname,updateddate,addeddate,reportdate,gown,gloves,head_cover,goggles,coverall,shoe_cover,face_shield,surgmask,n95mask
DOH000000000005437,130,DANAO MOTHER AND CHILD HOSPITAL,2020-04-17 10:55:34,2020-04-17 10:55:34,2020-04-17,4,100,15,4,3,0,18,50,5
DOH000000000005636,2469,CASTILLON-GAURANA GENERAL HOSPITAL (FORMERLY LEBAK DOCTORS H,2020-05-01 9:53:57,2020-05-01 9:53:57,2020-05-01,5,50,50,4,0,0,10,0,0
DOH000000000005694,3017,ILOCOS SUR COOPERATIVE MEDICAL MISSION GROUP AND HOSPITAL,2020-05-01 15:18:34,2020-05-01 15:18:34,2020-05-01,4,500,100,4,0,0,25,200,4
DOH000000000005695,646,SOUTHWESTERN UNIVERSITY MEDICAL CENTER,2020-04-18 12:50:53,2020-04-18 12:50:53,2020-04-18,0,40588,20027,4,0,146,0,192,322
DOH000000000005789,998,THE MEDICAL CITY PANGASINAN,2020-04-24 9:33:44,2020-04-24 9:33:44,2020-04-24,148,654,38,4,42,116,108,233,111
DOH000000000005962,825,RETUERMA GENERAL HOSPITAL,2020-04-24 8:25:36,2020-04-24 8:25:36,2020-04-24,0,170,64,4,0,2,8,30,9
DOH000000000005975,229,MARY IMMACULATE MATERNITY AND GENERAL HOSPITAL,2020-04-17 12:48:47,2020-04-17 12:48:47,2020-04-17,0,200,50,4,10,50,75,0,0
DOH000000000005975,2959,MARY IMMACULATE MATERNITY AND GENERAL HOSPITAL,2020-05-01 14:55:56,2020-05-01 14:48:48,2020-05-01,30,400,100,4,20,30,75,100,0
DOH000000000005992,2531,ANTIPOLO CITY MEDICAL HOSPITAL,2020-05-01 10:23:43,2020-05-01 10:23:43,2020-05-01,20,400,100,4,14,50,100,153,30
DOH000000000006004,1087,CATARMAN DISTRICT HOSPITAL,2020-04-24 10:17:25,2020-04-24 10:17:25,2020-04-24,5,60,3,4,2,0,10,40,2
DOH000000000006004,227,CATARMAN DISTRICT HOSPITAL,2020-04-17 12:47:05,2020-04-17 12:47:05,2020-04-17,5,100,3,4,2,0,10,100,2
DOH000000000006022,1450,LAGUNA HOLY FAMILY HOSPITAL,2020-04-24 14:15:13,2020-04-24 14:13:18,2020-04-24,240,1000,150,4,60,300,300,3000,100
DOH000000000006026,2284,OLEGARIO GENERAL HOSPITAL,2020-05-01 8:43:51,2020-05-01 8:43:51,2020-05-01,7,448,654,4,2,2,11,199,8
DOH000000000006026,866,OLEGARIO GENERAL HOSPITAL,2020-04-24 8:44:30,2020-04-24 8:44:30,2020-04-24,74,462,154,4,2,2,11,318,8
DOH000000000007019,154,SIOCON DISTRICT HOSPITAL,2020-04-17 11:19:44,2020-04-17 11:19:44,2020-04-17,25,100,4,4,25,4,25,100,18
DOH000000000007121,3119,ANGEL SALAZAR MEMORIAL GENERAL HOSPITAL,2020-05-01 16:02:18,2020-05-01 16:02:18,2020-05-01,34,204,34,4,34,34,34,0,34
DOH000000000007650,3061,OFELIA L. MENDOZA MATERNITY AND GENERAL HOSPITAL,2020-05-01 15:38:58,2020-05-01 15:38:58,2020-05-01,4,100,80,4,15,4,35,100,0
DOH000000000007650,1942,OFELIA L. MENDOZA MATERNITY AND GENERAL HOSPITAL,2020-04-25 12:19:51,2020-04-25 12:19:51,2020-04-25,4,100,80,4,15,4,35,100,0
DOH000000000023817,103,CARAMORAN MUNICIPAL HOSPITAL,2020-04-17 10:15:23,2020-04-17 10:15:23,2020-04-17,30,649,17,4,7,0,30,156,53
DOH000000000023817,2068,CARAMORAN MUNICIPAL HOSPITAL,2020-05-01 6:27:29,2020-05-01 6:27:29,2020-05-01,5,584,0,4,15,20,49,162,2
DOH000000000023817,730,CARAMORAN MUNICIPAL HOSPITAL,2020-04-24 7:03:15,2020-04-24 7:03:15,2020-04-24,20,571,0,4,7,20,30,24,12
DOH000000000032086,3055,SKYLINE HOSPITAL AND MEDICAL CENTER,2020-05-01 15:36:29,2020-05-01 15:36:29,2020-05-01,50,1200,300,4,20,0,0,2400,52
DOH000000000032086,904,SKYLINE HOSPITAL AND MEDICAL CENTER,2020-04-24 8:57:53,2020-04-24 8:57:53,2020-04-24,50,1900,350,4,34,0,0,2600,6
DOH000000000032435,2880,PANDI MATERNITY AND MEDICAL CLINIC,2020-05-01 14:10:01,2020-05-01 14:10:01,2020-05-01,4,4,0,4,0,0,4,0,0
DOH000000000032444,3050,DR. FLORENTINO C. DOBLE MEMORIAL HOSPITAL,2020-05-01 15:34:34,2020-05-01 15:34:34,2020-05-01,100,1000,1200,4,95,32,50,700,260
DOH000000000032773,2150,MEDINA HOSPITAL,2020-05-01 7:49:32,2020-05-01 7:49:32,2020-05-01,10,300,100,4,5,100,20,200,40
DOH000000000032773,650,MEDINA HOSPITAL,2020-04-18 13:27:27,2020-04-18 13:27:27,2020-04-18,10,200,100,4,5,100,15,200,40
DOH000000000032773,1378,MEDINA HOSPITAL,2020-04-24 13:27:01,2020-04-24 13:27:01,2020-04-24,10,200,100,4,5,100,20,200,40
DOH000000000032884,1770,KAPATAGAN MEDICAL CLINIC,2020-04-24 16:48:58,2020-04-24 16:48:58,2020-04-24,7,4,4,4,4,0,10,20,3
DOH000000000032924,2677,RANAO FAMILY MEDICAL CLINIC,2020-05-01 11:41:45,2020-05-01 11:41:45,2020-05-01,2,40,4,4,0,0,0,37,0
DOH000000000000001,256,PIDDIG DISTRICT HOSPITAL,2020-04-17 13:25:57,2020-04-17 13:25:57,2020-04-17,30,500,30,5,30,30,1,0,3
DOH000000000000001,2296,PIDDIG DISTRICT HOSPITAL,2020-05-01 8:47:16,2020-05-01 8:47:16,2020-05-01,30,500,20,5,45,20,50,570,3
DOH000000000000001,783,PIDDIG DISTRICT HOSPITAL,2020-04-24 8:11:36,2020-04-24 8:11:36,2020-04-24,35,600,30,5,35,30,50,700,3
DOH000000000000239,119,CAWAYAN MUNICIPAL HOSPITAL,2020-04-17 10:37:11,2020-04-17 10:37:11,2020-04-17,37,300,60,5,5,5,32,80,6
DOH000000000000239,892,CAWAYAN MUNICIPAL HOSPITAL,2020-04-24 8:54:06,2020-04-24 8:54:06,2020-04-24,37,250,80,5,5,5,37,60,5
DOH000000000000247,2055,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL,2020-05-01 6:03:21,2020-05-01 6:03:21,2020-05-01,12,17100,153,5,72,115,162,4450,171
DOH000000000000313,1187,DUMLAO HOSPITAL,2020-04-24 11:13:48,2020-04-24 11:13:48,2020-04-24,10,30,4,5,5,0,30,5,10
DOH000000000000313,2696,DUMLAO HOSPITAL,2020-05-01 11:55:57,2020-05-01 11:55:57,2020-05-01,10,30,20,5,20,0,30,20,15
DOH000000000000317,2813,SANTISSIMA TRINIDAD HOSPITAL,2020-05-01 13:30:20,2020-05-01 13:30:20,2020-05-01,9,650,60,5,12,50,45,110,0
DOH000000000000317,1718,SANTISSIMA TRINIDAD HOSPITAL,2020-04-24 16:21:24,2020-04-24 16:21:24,2020-04-24,9,720,60,5,15,50,25,130,0
DOH000000000000326,1064,CEREVILLE MEDICAL CLINIC AND HOSPITAL,2020-04-24 10:09:10,2020-04-24 10:09:10,2020-04-24,5,50,25,5,2,0,5,50,2
DOH000000000000333,618,"NABUNTURAN DOCTORS HOSP., INC.",2020-04-18 8:42:29,2020-04-18 8:42:29,2020-04-18,3,400,25,5,10,0,15,0,20
DOH000000000000333,1944,"NABUNTURAN DOCTORS HOSP., INC.",2020-04-25 12:33:48,2020-04-25 12:33:48,2020-04-25,3,232,10,5,8,0,15,0,13
DOH000000000000338,19,VIACRUCIS MEDICAL HOSPITAL,2020-04-17 8:00:39,2020-04-17 8:00:39,2020-04-17,10,500,3,5,20,1,50,0,5
DOH000000000000338,736,VIACRUCIS MEDICAL HOSPITAL,2020-04-24 7:21:19,2020-04-24 7:21:19,2020-04-24,10,500,15,5,20,1,50,500,50
DOH000000000000346,829,LUMBIS RANCES GENERAL HOSPITAL,2020-04-24 8:27:40,2020-04-24 8:27:40,2020-04-24,0,100,20,5,16,0,10,0,0
DOH000000000000346,2065,LUMBIS RANCES GENERAL HOSPITAL,2020-05-01 6:24:41,2020-05-01 6:24:41,2020-05-01,0,100,20,5,16,0,10,0,0
DOH000000000000346,109,LUMBIS RANCES GENERAL HOSPITAL,2020-04-17 10:21:18,2020-04-17 10:21:18,2020-04-17,0,100,20,5,16,0,10,0,0
DOH000000000000347,3147,SALVADOR GENERAL HOSPITAL,2020-05-01 16:12:39,2020-05-01 16:12:39,2020-05-01,5,5000,300,5,5,10,20,300,20
DOH000000000000358,2498,LUDOVICE GENERAL HOSPITAL,2020-05-01 10:08:58,2020-05-01 10:08:58,2020-05-01,5,0,5,5,2,10,15,0,8
DOH000000000000358,88,LUDOVICE GENERAL HOSPITAL,2020-04-17 9:47:09,2020-04-17 9:47:09,2020-04-17,5,200,100,5,5,100,20,0,60
DOH000000000000372,729,"RUGAY GENERAL HOSPITAL, INC.",2020-04-24 7:03:12,2020-04-24 7:03:12,2020-04-24,10,200,20,5,5,10,5,0,0
DOH000000000000404,2309,"ANTIPAS MEDICAL SPECIALIST HOSPITAL, INC.",2020-05-01 8:52:01,2020-05-01 8:52:01,2020-05-01,35,1800,260,5,0,0,5,500,17
DOH000000000000404,397,"ANTIPAS MEDICAL SPECIALIST HOSPITAL, INC.",2020-04-17 15:33:32,2020-04-17 15:33:32,2020-04-17,26,130,400,5,0,0,8,22000,20
DOH000000000000404,969,"ANTIPAS MEDICAL SPECIALIST HOSPITAL, INC.",2020-04-24 9:22:10,2020-04-24 9:22:10,2020-04-24,26,2200,400,5,0,0,6,700,17
DOH000000000000430,1633,Bernardino General Hospital II,2020-04-24 15:40:19,2020-04-24 15:40:19,2020-04-24,45,1228,150,5,99,150,50,200,37
DOH000000000000430,2675,Bernardino General Hospital II,2020-05-01 11:40:41,2020-05-01 11:40:41,2020-05-01,30,950,140,5,50,130,100,171,80
DOH000000000000450,975,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - CLAVERIA,2020-04-24 9:26:01,2020-04-24 9:26:01,2020-04-24,2,1800,600,5,3,2,26,38,19
DOH000000000000450,167,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - CLAVERIA,2020-04-17 11:28:56,2020-04-17 11:28:56,2020-04-17,2,2400,700,5,3,2,26,50,40
DOH000000000000494,1673,DR. GUMERSINDO GARCIA SR MEMORIAL HOSPITAL,2020-04-24 15:56:41,2020-04-24 15:56:41,2020-04-24,60,500,60,5,5,5,100,100,20
DOH000000000000519,1203,DR. SABILI HEALTH SERVICES CORPORATION,2020-04-24 11:25:22,2020-04-24 11:25:22,2020-04-24,10,100,30,5,5,50,30,10,0
DOH000000000000529,2913,DR. SERAPIO B. MONTANER JR. AL-HAJ MEMO. HOSPITAL,2020-05-01 14:26:52,2020-05-01 14:26:52,2020-05-01,0,100,5,5,0,0,20,100,0
DOH000000000000561,1881,DR. CATALINO GALLEGO NAVA PROVINCIAL HOSPITAL,2020-04-24 21:57:35,2020-04-24 21:57:35,2020-04-24,5,50,5,5,5,5,20,0,0
DOH000000000000561,2665,DR. CATALINO GALLEGO NAVA PROVINCIAL HOSPITAL,2020-05-01 11:35:41,2020-05-01 11:35:41,2020-05-01,5,100,10,5,10,10,30,0,5
DOH000000000000589,966,"KABACAN MEDICAL SPECIALIST, INC.",2020-04-24 9:21:29,2020-04-24 9:21:29,2020-04-24,20,150,40,5,0,10,15,300,15
DOH000000000000589,595,"KABACAN MEDICAL SPECIALIST, INC.",2020-04-17 22:07:51,2020-04-17 22:07:51,2020-04-17,20,200,50,5,0,10,15,500,20
DOH000000000000640,2301,MALAY MUNICIPAL HOSPITAL,2020-05-01 8:49:12,2020-05-01 8:49:12,2020-05-01,5,150,220,5,5,5,90,205,10
DOH000000000000652,66,MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE,2020-04-17 9:17:39,2020-04-17 9:17:39,2020-04-17,55,4400,2200,5,15,75,44,500,40
DOH000000000000652,1183,MASBATE MEDICAL MISSION GROUP HOSPITAL SERVICE COOPERATIVE,2020-04-24 11:09:43,2020-04-24 11:09:43,2020-04-24,98,4000,300,5,0,300,65,400,40
DOH000000000000657,815,JIMENEZ MEDICARE COMMUNITY HOSPITAL,2020-04-24 8:22:15,2020-04-24 8:22:15,2020-04-24,16,300,40,5,5,40,50,50,10
DOH000000000000657,2112,JIMENEZ MEDICARE COMMUNITY HOSPITAL,2020-05-01 7:24:12,2020-05-01 7:24:12,2020-05-01,16,250,35,5,5,40,50,40,10
DOH000000000000668,2533,MIDSAYAP COMMUNITY DOCTORS HOSPITAL,2020-05-01 10:24:42,2020-05-01 10:24:42,2020-05-01,49,8500,4,5,4,0,15,18000,20
DOH000000000000691,2915,"OUR SAVIOR HOSPITAL, INC.",2020-05-01 14:27:56,2020-05-01 14:27:56,2020-05-01,20,400,120,5,28,200,115,110,14
DOH000000000002014,2207,TINAMBAC MEDICARE COMMUNITY HOSPITAL,2020-05-01 8:18:56,2020-05-01 8:18:56,2020-05-01,14,400,90,5,0,20,0,400,0
DOH000000000002129,53,CLAVERIA DISTRICT HOSPITAL,2020-04-17 8:45:32,2020-04-17 8:45:32,2020-04-17,5,5,5,5,5,5,5,5,5
DOH000000000002142,2004,M. NAPE?AS MULTISPECIALTY HOSPITAL,2020-04-26 9:20:25,2020-04-26 9:20:25,2020-04-26,5,50,10,5,5,10,5,25,10
DOH000000000002159,222,MANITO MUNICIPAL HOSPITAL,2020-04-17 12:41:32,2020-04-17 12:41:32,2020-04-17,15,250,50,5,6,50,30,0,0
DOH000000000002159,1277,MANITO MUNICIPAL HOSPITAL,2020-04-24 12:06:28,2020-04-24 12:06:28,2020-04-24,15,250,50,5,6,50,50,70,0
DOH000000000002172,2603,"PERPETUAL SUCCOUR HOSPITAL OF CEBU, INC.",2020-05-01 11:03:54,2020-05-01 11:03:54,2020-05-01,250,20000,6500,5,600,3150,1500,8440,8000
DOH000000000002191,1908,DIVINE MERCY FOUNDATION OF URDANETA HOSPITAL,2020-04-25 8:26:07,2020-04-25 8:26:07,2020-04-25,12,1000,800,5,0,0,26,100,10
DOH000000000002191,2552,DIVINE MERCY FOUNDATION OF URDANETA HOSPITAL,2020-05-01 10:37:54,2020-05-01 10:37:54,2020-05-01,12,5900,500,5,35,0,26,115,15
DOH000000000002191,196,DIVINE MERCY FOUNDATION OF URDANETA HOSPITAL,2020-04-17 11:56:34,2020-04-17 11:56:34,2020-04-17,12,1000,800,5,0,0,26,100,10
DOH000000000002337,2980,"SOUTH DAVAO MED. SPECILAISTS HOSPITAL, INC.",2020-05-01 15:05:13,2020-05-01 15:05:13,2020-05-01,14,1200,180,5,5,30,25,220,20
DOH000000000002339,2861,MAGRINA CLINIC AND HOSPITAL,2020-05-01 14:03:02,2020-05-01 14:03:02,2020-05-01,0,50,0,5,0,0,5,20,0
DOH000000000002452,664,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-18 16:19:45,2020-04-18 16:19:45,2020-04-18,20,50,50,5,5,0,20,100,5
DOH000000000002452,794,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-04-24 8:15:07,2020-04-24 8:15:07,2020-04-24,20,50,50,5,5,0,20,100,5
DOH000000000002452,2337,LILOY INTEGRATED HEALTH DISTRICT HOSPITAL,2020-05-01 9:01:48,2020-05-01 9:01:48,2020-05-01,20,50,50,5,5,0,20,100,5
DOH000000000002549,412,QUEZON COMMUNITY INFIRMARY,2020-04-17 15:41:30,2020-04-17 15:41:30,2020-04-17,10,15,30,5,25,15,50,100,30
DOH000000000002750,2636,WESTMIN UNITED DOCTORS HOSPITAL CO.,2020-05-01 11:23:01,2020-05-01 11:23:01,2020-05-01,6,200,100,5,18,14,30,100,0
DOH000000000002819,617,POZORRUBIO COMMUNITY HOSPITAL,2020-04-18 8:37:51,2020-04-18 8:37:51,2020-04-18,40,500,0,5,10,0,113,1456,0
DOH000000000002819,1410,POZORRUBIO COMMUNITY HOSPITAL,2020-04-24 13:41:06,2020-04-24 13:41:06,2020-04-24,5,700,70,5,7,70,88,1100,10
DOH000000000002825,833,TARANGNAN COMMUNITY HOSPITAL,2020-04-24 8:29:42,2020-04-24 8:29:42,2020-04-24,20,50,20,5,20,10,30,50,50
DOH000000000002851,270,SOCORRO DISTRICT HOSPITAL,2020-04-17 13:40:27,2020-04-17 13:40:27,2020-04-17,0,260,20,5,0,0,10,100,0
DOH000000000002852,1611,TRINITY WOMAN AND CHILD CENTER (THE BIRTHPLACE),2020-04-24 15:33:21,2020-04-24 15:33:21,2020-04-24,8,100,0,5,0,0,50,10,5
DOH000000000002881,762,CABREDO GENERAL HOSPITAL,2020-04-24 7:54:09,2020-04-24 7:54:09,2020-04-24,5,100,100,5,5,10,20,100,20
DOH000000000002910,865,ZAMBOANGA SIBUGAY PROVINCIAL HOSPITAL,2020-04-24 8:44:11,2020-04-24 8:44:11,2020-04-24,22,400,0,5,0,1,0,400,27
DOH000000000002928,413,DINGRAS DISTRICT HOSPITAL,2020-04-17 15:41:52,2020-04-17 15:41:52,2020-04-17,50,400,400,5,50,400,5,80,15
DOH000000000002994,2608,DAVAO DEL NORTE HOSPITAL (KAPALONG  ZONE),2020-05-01 11:05:53,2020-05-01 11:05:53,2020-05-01,0,100,200,5,150,150,0,4000,10
DOH000000000003026,1651,BALUD MUNICIPAL HOSPITAL,2020-04-24 15:46:34,2020-04-24 15:46:34,2020-04-24,10,10,10,5,2,10,9,200,0
DOH000000000003026,342,BALUD MUNICIPAL HOSPITAL,2020-04-17 14:57:11,2020-04-17 14:57:11,2020-04-17,10,10,10,5,0,10,9,200,0
DOH000000000003098,3081,"TIBURCIO B. AQUINO MEMORIAL HOSPITAL, INC.",2020-05-01 15:47:43,2020-05-01 15:47:43,2020-05-01,10,50,10,5,10,5,15,10,5
DOH000000000003098,1782,"TIBURCIO B. AQUINO MEMORIAL HOSPITAL, INC.",2020-04-24 16:59:22,2020-04-24 16:59:22,2020-04-24,10,50,10,5,10,5,15,10,5
DOH000000000003192,2731,BUNAWAN DISTRICT HOSPITAL,2020-05-01 12:21:52,2020-05-01 12:21:52,2020-05-01,40,200,200,5,20,200,35,100,30
DOH000000000003192,1932,BUNAWAN DISTRICT HOSPITAL,2020-04-25 11:07:49,2020-04-25 11:07:49,2020-04-25,50,200,200,5,20,200,30,100,50
DOH000000000003317,2152,DANAO-SALE HOSPITAL,2020-05-01 7:51:47,2020-05-01 7:51:47,2020-05-01,50,4,10,5,50,3,20,6,20
DOH000000000003400,1496,ALFONSO PONCE ENRILE MEMORIAL DISTRICT HOSPITAL,2020-04-24 14:34:56,2020-04-24 14:34:56,2020-04-24,10,100,200,5,30,40,50,1150,350
DOH000000000003400,648,ALFONSO PONCE ENRILE MEMORIAL DISTRICT HOSPITAL,2020-04-18 13:01:40,2020-04-18 13:01:40,2020-04-18,2,300,300,5,0,85,50,200,0
DOH000000000003408,2100,MOISES R. ESPINOSA SR. MEMORIAL MUNICIPAL HOSPITAL,2020-05-01 7:16:23,2020-05-01 7:16:23,2020-05-01,9,200,9,5,21,9,30,100,30
DOH000000000003408,718,MOISES R. ESPINOSA SR. MEMORIAL MUNICIPAL HOSPITAL,2020-04-24 6:35:15,2020-04-24 6:35:15,2020-04-24,9,30,9,5,9,9,23,100,5
DOH000000000003408,22,MOISES R. ESPINOSA SR. MEMORIAL MUNICIPAL HOSPITAL,2020-04-17 8:04:14,2020-04-17 8:04:14,2020-04-17,5,50,5,5,5,5,5,50,5
DOH000000000003432,282,BALAOAN DISTRICT HOSPITAL,2020-04-17 13:49:52,2020-04-17 13:49:52,2020-04-17,50,300,1020,5,15,370,447,3600,0
DOH000000000003554,797,PUYAOAN GENERAL HOSPITAL,2020-04-24 8:15:37,2020-04-24 8:15:37,2020-04-24,2,30,30,5,0,0,4,10,0
DOH000000000003554,67,PUYAOAN GENERAL HOSPITAL,2020-04-17 9:22:22,2020-04-17 9:22:22,2020-04-17,3,30,30,5,1,0,5,10,2
DOH000000000003554,2170,PUYAOAN GENERAL HOSPITAL,2020-05-01 8:01:35,2020-05-01 8:01:35,2020-05-01,2,20,25,5,0,0,4,10,0
DOH000000000003673,816,MARAMAG MEDICLINIC HOSPITAL AND LABORATORY,2020-04-24 8:22:23,2020-04-24 8:22:23,2020-04-24,5,30,2,5,0,5,2,15,0
DOH000000000003717,2436,SURALLAH COMMUNITY HOSPITAL,2020-05-01 9:38:47,2020-05-01 9:38:47,2020-05-01,30,102,100,5,3,30,90,50,5
DOH000000000003717,327,SURALLAH COMMUNITY HOSPITAL,2020-04-17 14:50:34,2020-04-17 14:50:34,2020-04-17,30,100,100,5,3,30,70,50,5
DOH000000000003717,931,SURALLAH COMMUNITY HOSPITAL,2020-04-24 9:07:50,2020-04-24 9:07:50,2020-04-24,30,110,100,5,3,30,90,50,5
DOH000000000003777,1727,CAVITE NAVAL HOSPITAL,2020-04-24 16:27:35,2020-04-24 16:27:35,2020-04-24,20,66252,198,5,9,457,8,14267,41
DOH000000000003929,1874,LIBACAO MUNICIPAL INFIRMARY,2020-04-24 21:36:52,2020-04-24 21:36:52,2020-04-24,5,0,6,5,5,4,12,120,5
DOH000000000004052,2695,ITBAYAT DISTRICT HOSPITAL,2020-05-01 11:53:32,2020-05-01 11:53:32,2020-05-01,5,1000,389,5,10,7,48,900,240
DOH000000000004052,997,ITBAYAT DISTRICT HOSPITAL,2020-04-24 9:33:40,2020-04-24 9:33:40,2020-04-24,5,1300,389,5,10,7,44,1100,240
DOH000000000004052,230,ITBAYAT DISTRICT HOSPITAL,2020-04-17 12:49:29,2020-04-17 12:49:29,2020-04-17,5,1300,389,5,10,7,44,900,240
DOH000000000004078,1898,SAN FERNANDINO HOSPITAL,2020-04-25 3:59:29,2020-04-25 3:59:29,2020-04-25,300,200,50,5,10,50,50,50,20
DOH000000000004078,3,SAN FERNANDINO HOSPITAL,2020-04-17 5:52:13,2020-04-17 5:52:13,2020-04-17,500,300,20,5,10,20,50,100,50
DOH000000000004122,5,TICAO DISTRICT HOSPITAL,2020-04-17 6:29:30,2020-04-17 6:29:30,2020-04-17,10,300,200,5,5,200,30,200,10
DOH000000000004340,939,DON CARLOS DOCTORS HOSPITAL,2020-04-24 9:10:20,2020-04-24 9:10:20,2020-04-24,10,250,300,5,5,5,20,100,6
DOH000000000004340,57,DON CARLOS DOCTORS HOSPITAL,2020-04-17 8:53:41,2020-04-17 8:53:41,2020-04-17,20,200,400,5,5,0,15,100,10
DOH000000000004340,2381,DON CARLOS DOCTORS HOSPITAL,2020-05-01 9:17:06,2020-05-01 9:17:06,2020-05-01,20,200,300,5,5,5,20,100,6
DOH000000000004403,274,DR. DOMINGO S. DE LEON GENERAL HOSPITAL,2020-04-17 13:42:28,2020-04-17 13:42:28,2020-04-17,10,1,20,5,0,20,15,1,0
DOH000000000004517,494,"DR. MARCELO M. CHAN MEMORIAL HOSPITAL, INC.",2020-04-17 16:35:06,2020-04-17 16:35:06,2020-04-17,120,12000,80,5,5,130,20,1500,80
DOH000000000004517,1615,"DR. MARCELO M. CHAN MEMORIAL HOSPITAL, INC.",2020-04-24 15:33:58,2020-04-24 15:33:58,2020-04-24,80,11000,60,5,15,80,70,1100,60
DOH000000000004575,406,GIGMOTO DISTRICT HOSPITAL,2020-04-17 15:38:43,2020-04-17 15:38:43,2020-04-17,5,100,5,5,5,5,30,200,15
DOH000000000004581,1890,IMMACULATE CONCEPTION HEALTH CENTER,2020-04-24 22:37:40,2020-04-24 22:37:40,2020-04-24,70,4900,200,5,9,0,267,1010,0
DOH000000000004581,657,IMMACULATE CONCEPTION HEALTH CENTER,2020-04-18 14:07:51,2020-04-18 14:07:51,2020-04-18,77,5200,250,5,12,0,89,950,0
DOH000000000004581,3048,IMMACULATE CONCEPTION HEALTH CENTER,2020-05-01 15:33:56,2020-05-01 15:33:56,2020-05-01,59,5600,200,5,9,0,237,950,0
DOH000000000004592,2176,ZAMBOANGA PUERICULTURE CENTER MATERNITY LYING-IN HOSPITAL,2020-05-01 8:06:03,2020-05-01 8:06:03,2020-05-01,10,100,100,5,12,12,30,50,10
DOH000000000004592,922,ZAMBOANGA PUERICULTURE CENTER MATERNITY LYING-IN HOSPITAL,2020-04-24 9:05:04,2020-04-24 9:05:04,2020-04-24,12,100,100,5,10,5,30,100,10
DOH000000000004638,942,TAGUM DOCTORS? HOSPITAL,2020-04-24 9:11:04,2020-04-24 9:11:04,2020-04-24,5,200,200,5,3,10,50,50,1
DOH000000000004638,2460,TAGUM DOCTORS? HOSPITAL,2020-05-01 9:49:19,2020-05-01 9:49:19,2020-05-01,20,200,200,5,10,10,50,100,10
DOH000000000004667,1950,DR. LIM'S CLINIC AND HOSPITAL,2020-04-25 13:15:39,2020-04-25 13:15:39,2020-04-25,20,100,50,5,10,50,20,0,5
DOH000000000004667,924,DR. LIM'S CLINIC AND HOSPITAL,2020-04-24 9:05:10,2020-04-24 9:05:10,2020-04-24,20,100,50,5,10,50,20,0,5
DOH000000000004697,2373,HOLY INFANT HOSPITAL OF TUGUEGARAO INC.,2020-05-01 9:14:19,2020-05-01 9:14:19,2020-05-01,20,350,15,5,15,15,45,100,15
DOH000000000004697,1009,HOLY INFANT HOSPITAL OF TUGUEGARAO INC.,2020-04-24 9:39:14,2020-04-24 9:39:14,2020-04-24,30,450,15,5,15,15,50,150,15
DOH000000000004862,2591,LUCAS-PAGUILA MEDICAL CLINIC AND HOSPITAL,2020-05-01 10:58:50,2020-05-01 10:58:50,2020-05-01,20,500,50,5,10,10,50,250,0
DOH000000000004924,2070,ST. MAGDALENE HOSPITAL,2020-05-01 6:33:55,2020-05-01 6:33:55,2020-05-01,16,500,50,5,5,5,20,50,15
DOH000000000004924,723,ST. MAGDALENE HOSPITAL,2020-04-24 6:53:35,2020-04-24 6:53:35,2020-04-24,16,500,50,5,5,5,20,50,15
DOH000000000004926,1763,GIG OCA ROBLES SEAMEN?S HOSPITAL DAVAO,2020-04-24 16:45:43,2020-04-24 16:45:43,2020-04-24,30,1000,1000,5,78,35,100,500,50
DOH000000000004961,2743,TABANGO COMMUNITY HOSPITAL,2020-05-01 12:32:54,2020-05-01 12:32:54,2020-05-01,0,400,10,5,7,10,60,200,60
DOH000000000005014,2523,ZAPANTA MATERNITY & GENERAL HOSPITAL,2020-05-01 10:20:18,2020-05-01 10:20:18,2020-05-01,5,50,5,5,5,5,5,25,5
DOH000000000005018,419,R.O. DIAGAN COOPERATIVE HOSPITAL,2020-04-17 15:43:51,2020-04-17 15:43:51,2020-04-17,10,100,1000,5,5,0,20,400,50
DOH000000000005078,1972,EMMANUEL HOSPITAL,2020-04-25 15:53:27,2020-04-25 15:53:27,2020-04-25,10,500,50,5,10,50,100,500,10
DOH000000000005147,3079,SEN. NINOY AQUINO MUN. HOSPITAL,2020-05-01 15:47:22,2020-05-01 15:47:22,2020-05-01,5,112,12,5,5,0,6,0,28
DOH000000000005147,62,SEN. NINOY AQUINO MUN. HOSPITAL,2020-04-17 9:05:56,2020-04-17 9:05:56,2020-04-17,5,200,30,5,5,0,6,0,40
DOH000000000005147,1297,SEN. NINOY AQUINO MUN. HOSPITAL,2020-04-24 12:29:43,2020-04-24 12:29:43,2020-04-24,5,148,20,5,5,0,6,0,30
DOH000000000005162,110,AROROY MUNICIPAL HOSPITAL,2020-04-17 10:25:02,2020-04-17 10:25:02,2020-04-17,5,100,5,5,5,5,6,150,5
DOH000000000005162,1152,AROROY MUNICIPAL HOSPITAL,2020-04-24 10:49:33,2020-04-24 10:49:33,2020-04-24,5,60,5,5,5,5,6,100,5
DOH000000000005162,2756,AROROY MUNICIPAL HOSPITAL,2020-05-01 12:40:20,2020-05-01 12:40:20,2020-05-01,5,100,5,5,5,5,6,150,5
